0:29:47,50.0,56,88,4.4,18,6.0,-215.0,-0.25,-422.5
0:29:52,49.75,56,88,4.4,18,6.25,-184.5,0.5,-252.8
0:29:57,49.75,56,88,4.4,18,6.25,-153.5,0.25,-120.9
0:30:2,49.75,56,88,4.4,18,6.25,-123.0,0.0,8.799988
0:30:7,49.75,56,88,4.4,18,6.25,-90.25001,-0.25,148.4
0:30:12,51.0,56,88,4.4,18,5.0,-61.5,-0.75,155.9
0:30:18,54.5,56,88,4.4,18,1.5,-42.75,-1.25,-78.60001
0:30:23,56.75,56,88,4.4,18,-0.75,-42.25,-1.0,-269.9
0:30:28,55.75,56,88,4.4,18,0.25,-43.25,0.5,-159.3
0:30:33,56.5,56,88,4.4,18,-0.5,-45.25,-0.25,-247.6
0:30:38,57.0,56,88,4.4,18,-1.0,-49.25,0.0,-304.7
0:30:43,56.5,56,88,4.4,18,-0.5,-52.25,0.25,-269.4
0:30:48,56.75,56,88,4.4,18,-0.75,-55.25,0.0,-309.1
0:30:53,56.0,56,88,4.4,18,0.0,-56.5,0.25,-244.1
0:30:58,55.75,56,88,4.4,18,0.25,-56.5,0.25,-222.1
0:31:3,55.0,56,88,4.4,18,1.0,-54.25,0.75,-137.2
0:31:8,55.5,56,88,4.4,18,0.5,-51.25,-0.25,-186.0
0:31:13,55.5,56,88,4.4,18,0.5,-47.75,0.25,-161.6
0:31:18,55.5,56,88,4.4,18,0.5,-45.5,0.0,-156.2
0:31:23,54.75,56,88,4.4,18,1.25,-41.25,0.5,-62.5
0:31:28,55.0,56,88,4.4,18,1.0,-36.25,-0.25,-76.0
0:31:33,54.75,56,88,4.4,18,1.25,-30.5,0.0,-24.2
0:31:38,54.75,56,88,4.4,18,1.25,-24.75,0.0,1.099998
0:31:43,54.75,56,88,4.4,18,1.25,-17.75,-0.5,22.9
0:31:48,57.0,56,88,4.4,18,-1.0,-16.25,-0.5,-168.5
0:31:53,60.0,56,88,4.4,18,-4.0,-28.0,-1.25,-497.7
0:31:58,59.75,56,88,4.4,18,-3.75,-48.25,0.25,-537.8
0:32:3,59.5,56,88,4.4,18,-3.5,-66.75,-0.25,-606.2
0:32:8,59.75,56,88,4.4,18,-3.75,-84.00001,-0.25,-704.0999
0:32:13,59.5,56,88,4.4,18,-3.5,-100.5,0.0,-750.2
0:32:18,59.5,56,88,4.4,18,-3.5,-117.0,-0.5,-831.8
0:32:23,59.5,56,88,4.4,18,-3.5,-133.25,-0.5,-903.3
0:32:28,58.5,56,88,4.4,18,-2.5,-147.25,0.25,-863.4
0:32:33,58.0,56,88,4.4,18,-2.0,-160.0,0.75,-866.5
0:32:38,58.25,56,88,4.4,18,-2.25,-171.25,0.0,-951.4999
0:32:43,57.5,56,88,4.4,18,-1.5,-180.0,0.0,-924.0
0:32:48,57.75,56,88,4.4,18,-1.75,-188.0,-0.25,-985.7
0:32:53,57.5,56,88,4.4,18,-1.5,-196.5,0.25,-992.1
0:32:58,57.5,56,88,4.4,18,-1.5,-204.5,0.0,-1031.8
0:33:3,57.0,56,88,4.4,18,-1.0,-210.75,0.0,-1015.3
0:33:8,57.5,56,88,4.4,18,-1.5,-217.25,-0.5,-1096.9
0:33:13,56.75,56,88,4.4,18,-0.75,-223.75,0.75,-1037.0
0:33:18,57.25,56,88,4.4,18,-1.25,-231.0,0.25,-1121.9
0:33:23,57.25,56,88,4.4,18,-1.25,-238.5,0.25,-1154.9
0:33:28,56.75,56,88,4.4,18,-0.75,-244.0,0.5,-1130.6
0:33:33,57.25,56,88,4.4,18,-1.25,-250.25,-0.5,-1220.1
0:33:38,57.25,56,88,4.4,18,-1.25,-255.25,-0.5,-1242.1
0:33:43,57.25,56,88,4.4,18,-1.25,-260.75,-0.5,-1266.3
0:33:48,57.0,56,88,4.4,18,-1.0,-264.75,0.0,-1252.9
0:33:53,57.0,56,88,4.4,18,-1.0,-268.75,-0.25,-1275.0
0:33:58,56.25,56,88,4.4,18,-0.25,-272.5,0.0,-1221.0
0:34:3,57.0,56,88,4.4,18,-1.0,-276.5,0.0,-1304.6
0:34:8,56.25,56,88,4.4,18,-0.25,-279.25,0.0,-1250.7
0:34:13,56.5,56,88,4.4,18,-0.5,-281.75,-0.5,-1292.7
0:34:18,57.0,56,88,4.4,18,-1.0,-285.5,-0.5,-1353.2
0:34:23,56.25,56,88,4.4,18,-0.25,-288.5,0.5,-1282.4
0:34:28,56.75,56,88,4.4,18,-0.75,-291.0,-0.5,-1355.4
0:34:33,56.5,56,88,4.4,18,-0.5,-292.5,0.0,-1331.0
0:34:38,56.75,56,88,4.4,18,-0.75,-295.25,-0.5,-1374.1
0:34:43,56.25,56,88,4.4,18,-0.25,-297.25,-0.25,-1334.4
0:34:48,55.75,56,88,4.4,18,0.25,-299.25,1.0,-1276.7
0:34:53,56.5,56,88,4.4,18,-0.5,-301.75,-0.25,-1376.2
0:34:58,56.25,56,88,4.4,18,-0.25,-303.5,0.5,-1348.4
0:35:3,55.5,56,88,4.4,18,0.5,-304.0,0.75,-1280.1
0:35:8,55.75,56,88,4.4,18,0.25,-304.5,0.5,-1308.8
0:35:13,56.5,56,88,4.4,18,-0.5,-306.25,-0.5,-1400.5
0:35:18,56.0,56,88,4.4,18,0.0,-306.75,0.5,-1340.7
0:35:23,55.75,56,88,4.4,18,0.25,-306.75,0.25,-1323.2
0:35:28,56.5,56,88,4.4,18,-0.5,-307.75,-0.25,-1402.6
0:35:33,56.0,56,88,4.4,18,0.0,-306.75,-0.25,-1354.2
0:35:38,56.0,56,88,4.4,18,0.0,-307.25,0.0,-1351.9
0:35:43,56.25,56,88,4.4,18,-0.25,-306.75,-0.25,-1376.2
0:35:48,55.75,56,88,4.4,18,0.25,-306.0,0.0,-1324.4
0:35:53,56.0,56,88,4.4,18,0.0,-304.5,-0.5,-1348.8
0:35:58,55.75,56,88,4.4,18,0.25,-304.0,0.0,-1315.6
0:36:3,56.0,56,88,4.4,18,0.0,-302.75,-0.5,-1341.1
0:36:8,55.0,56,88,4.4,18,1.0,-299.5,0.5,-1220.8
0:36:13,55.0,56,88,4.4,18,1.0,-296.0,0.75,-1200.9
0:36:18,55.25,56,88,4.4,18,0.75,-293.5,-0.25,-1229.9
0:36:23,55.25,56,88,4.4,18,0.75,-291.5,0.5,-1207.6
0:36:28,55.5,56,88,4.4,18,0.5,-286.75,-0.75,-1231.2
0:36:33,55.5,56,88,4.4,18,0.5,-282.5,-0.75,-1212.5
0:36:38,55.5,56,88,4.4,18,0.5,-279.25,0.0,-1184.7
0:36:43,55.5,56,88,4.4,18,0.5,-276.0,0.0,-1170.4
0:36:48,55.0,56,88,4.4,18,1.0,-271.75,0.25,-1103.2
0:36:53,55.25,56,88,4.4,18,0.75,-267.5,-0.5,-1120.0
0:36:58,55.5,56,88,4.4,18,0.5,-263.75,-0.25,-1121.0
0:37:3,55.25,56,88,4.4,18,0.75,-259.25,0.0,-1074.7
0:37:8,55.25,56,88,4.4,18,0.75,-255.25,0.25,-1052.6
0:37:13,55.0,56,88,4.4,18,1.0,-250.5,0.25,-1009.7
0:37:18,54.5,56,88,4.4,18,1.5,-245.75,0.75,-935.8001
0:37:23,54.5,56,88,4.4,18,1.5,-239.5,-0.5,-930.8001
0:37:28,54.75,56,88,4.4,18,1.25,-233.25,0.25,-911.8
0:37:33,55.0,56,88,4.4,18,1.0,-228.0,-0.25,-919.7
0:37:38,54.75,56,88,4.4,18,1.25,-222.25,0.25,-863.4
0:37:43,55.0,56,88,4.4,18,1.0,-216.75,0.0,-865.7
0:37:48,55.0,56,88,4.4,18,1.0,-211.0,-0.25,-844.9
0:37:53,54.5,56,88,4.4,18,1.5,-204.25,0.0,-766.7
0:37:58,55.0,56,88,4.4,18,1.0,-198.25,0.0,-784.3
0:38:3,54.75,56,88,4.4,18,1.25,-191.75,0.0,-733.7
0:38:8,54.25,56,88,4.4,18,1.75,-184.75,0.25,-654.4
0:38:13,55.0,56,88,4.4,18,1.0,-178.5,-0.5,-706.4
0:38:18,54.25,56,88,4.4,18,1.75,-170.75,0.5,-588.3
0:38:23,54.25,56,88,4.4,18,1.75,-163.25,0.0,-564.3
0:38:28,54.75,56,88,4.4,18,1.25,-155.75,-0.75,-588.8
0:38:33,54.75,56,88,4.4,18,1.25,-147.75,-0.25,-544.6
0:38:38,54.25,56,88,4.4,18,1.75,-140.0,0.0,-462.0
0:38:43,54.75,56,88,4.4,18,1.25,-132.25,-0.75,-485.4
0:38:48,54.0,56,88,4.4,18,2.0,-124.25,0.5,-361.7
0:38:53,54.25,56,88,4.4,18,1.75,-116.25,0.5,-348.5
0:38:58,54.5,56,88,4.4,18,1.5,-108.25,-0.5,-353.3
0:39:3,54.25,56,88,4.4,18,1.75,-100.25,0.25,-282.6
0:39:8,54.25,56,88,4.4,18,1.75,-91.25,-0.25,-252.0
0:39:13,54.25,56,88,4.4,18,1.75,-82.25,-0.5,-216.9
0:39:18,54.25,56,88,4.4,18,1.75,-73.75,0.25,-166.0
0:39:23,54.0,56,88,4.4,18,2.0,-63.25,-0.75,-115.8
0:39:28,54.25,56,88,4.4,18,1.75,-54.75,0.25,-82.40001
0:39:33,54.0,56,88,4.4,18,2.0,-45.75,0.5,-16.3
0:39:38,53.75,56,88,4.4,18,2.25,-35.75,0.25,45.2
0:39:43,54.25,56,88,4.4,18,1.75,-26.5,-0.25,32.89999
0:39:48,55.75,56,88,4.4,18,0.25,-22.0,0.0,-74.8
0:39:53,59.0,56,88,4.4,18,-3.0,-31.5,-1.0,-420.6
0:39:58,59.0,56,88,4.4,18,-3.0,-47.0,0.25,-466.3
0:40:3,58.25,56,88,4.4,18,-2.25,-59.75,0.25,-456.4
0:40:8,58.75,56,88,4.4,18,-2.75,-72.0,-0.5,-567.8
0:40:13,58.25,56,88,4.4,18,-2.25,-83.5,0.0,-565.4
0:40:18,58.0,56,88,4.4,18,-2.0,-95.0,0.5,-585.0
0:40:23,58.25,56,88,4.4,18,-2.25,-107.0,0.0,-668.8
0:40:28,58.25,56,88,4.4,18,-2.25,-117.5,-0.5,-724.0
0:40:33,58.25,56,88,4.4,18,-2.25,-127.5,-0.25,-763.5
0:40:38,57.5,56,88,4.4,18,-1.5,-135.75,0.0,-729.3
0:40:43,58.0,56,88,4.4,18,-2.0,-143.25,-0.75,-819.8
0:40:48,57.25,56,88,4.4,18,-1.25,-150.75,0.25,-768.8
0:40:53,57.5,56,88,4.4,18,-1.5,-157.75,-0.25,-830.6
0:40:58,56.5,56,88,4.4,18,-0.5,-161.5,0.25,-750.1
0:41:3,57.0,56,88,4.4,18,-1.0,-164.5,-0.25,-816.3
0:41:8,56.25,56,88,4.4,18,-0.25,-167.25,0.5,-748.9
0:41:13,56.75,56,88,4.4,18,-0.75,-170.0,0.0,-813.9999
0:41:18,56.25,56,88,4.4,18,-0.25,-172.0,0.5,-769.7999
0:41:23,56.5,56,88,4.4,18,-0.5,-173.75,0.25,-804.0
0:41:28,55.75,56,88,4.4,18,0.25,-176.0,1.0,-734.4
0:41:33,55.75,56,88,4.4,18,0.25,-176.25,0.75,-740.0
0:41:38,56.25,56,88,4.4,18,-0.25,-178.5,0.5,-798.4
0:41:43,56.0,56,88,4.4,18,0.0,-179.75,0.5,-781.9
0:41:48,56.0,56,88,4.4,18,0.0,-180.0,-0.25,-796.5
0:41:53,56.0,56,88,4.4,18,0.0,-180.5,0.5,-785.2
0:41:58,56.25,56,88,4.4,18,-0.25,-181.0,0.0,-818.4
0:42:3,56.25,56,88,4.4,18,-0.25,-182.25,-0.25,-828.4
0:42:8,55.75,56,88,4.4,18,0.25,-182.75,0.5,-773.1
0:42:13,55.75,56,88,4.4,18,0.25,-182.5,0.0,-781.0
0:42:18,55.5,56,88,4.4,18,0.5,-182.5,0.25,-754.5
0:42:23,56.0,56,88,4.4,18,0.0,-182.0,-0.25,-805.2999
0:42:28,56.0,56,88,4.4,18,0.0,-181.25,0.25,-793.0
0:42:33,56.0,56,88,4.4,18,0.0,-180.5,0.0,-794.2
0:42:38,55.75,56,88,4.4,18,0.25,-179.5,0.0,-767.7999
0:42:43,55.5,56,88,4.4,18,0.5,-178.25,0.5,-731.3
0:42:48,55.5,56,88,4.4,18,0.5,-177.0,0.5,-725.8
0:42:53,55.5,56,88,4.4,18,0.5,-175.25,0.25,-722.6
0:42:58,55.25,56,88,4.4,18,0.75,-173.0,0.5,-686.2
0:43:3,55.25,56,88,4.4,18,0.75,-170.0,0.0,-682.0
0:43:8,55.5,56,88,4.4,18,0.5,-167.75,-0.25,-698.6
0:43:13,56.0,56,88,4.4,18,0.0,-164.75,-1.0,-742.9
0:43:18,55.75,56,88,4.4,18,0.25,-162.0,-0.25,-695.3
0:43:23,55.5,56,88,4.4,18,0.5,-159.5,-0.25,-662.3
0:43:28,55.5,56,88,4.4,18,0.5,-156.5,0.0,-644.6
0:43:33,55.5,56,88,4.4,18,0.5,-153.75,0.25,-628.0
0:43:38,55.25,56,88,4.4,18,0.75,-150.0,0.25,-589.5
0:43:43,55.0,56,88,4.4,18,1.0,-144.75,0.0,-548.9
0:43:48,55.25,56,88,4.4,18,0.75,-139.75,-0.25,-553.4
0:43:53,55.0,56,88,4.4,18,1.0,-135.0,0.25,-501.5
0:43:58,55.0,56,88,4.4,18,1.0,-130.0,0.0,-484.0
0:44:3,54.75,56,88,4.4,18,1.25,-124.5,0.25,-433.3
0:44:8,55.0,56,88,4.4,18,1.0,-119.75,0.0,-438.9
0:44:13,55.25,56,88,4.4,18,0.75,-114.0,-0.5,-444.6
0:44:18,54.5,56,88,4.4,18,1.5,-107.5,0.25,-336.5
0:44:23,54.75,56,88,4.4,18,1.25,-101.25,0.25,-331.0
0:44:28,55.0,56,88,4.4,18,1.0,-95.0,-0.5,-339.0
0:44:33,54.5,56,88,4.4,18,1.5,-87.75001,-0.25,-258.6
0:44:38,54.25,56,88,4.4,18,1.75,-81.50001,0.5,-195.6
0:44:43,54.5,56,88,4.4,18,1.5,-74.0,-0.25,-198.1
0:44:48,54.75,56,88,4.4,18,1.25,-67.5,0.0,-187.0
0:44:53,54.75,56,88,4.4,18,1.25,-60.5,-0.5,-165.2
0:44:58,54.25,56,88,4.4,18,1.75,-53.5,0.5,-72.40001
0:45:3,54.25,56,88,4.4,18,1.75,-45.0,0.0,-44.0
0:45:8,54.25,56,88,4.4,18,1.75,-37.75,0.5,-3.100006
0:45:13,54.5,56,88,4.4,18,1.5,-30.0,0.0,0.0
0:45:18,54.25,56,88,4.4,18,1.75,-21.75,0.25,62.8
0:45:23,56.25,56,88,4.4,18,-0.25,-16.75,-1.5,-122.7
0:45:28,59.0,56,88,4.4,18,-3.0,-27.0,-0.75,-396.3
0:45:33,60.25,56,88,4.4,18,-4.25,-46.0,0.0,-576.4
0:45:38,59.75,56,88,4.4,18,-3.75,-64.75,0.0,-614.9
0:45:43,60.0,56,88,4.4,18,-4.0,-82.5,-0.75,-728.5
0:45:48,59.75,56,88,4.4,18,-3.75,-100.75,-0.25,-777.8
0:45:53,59.75,56,88,4.4,18,-3.75,-119.5,0.25,-851.3
0:45:58,59.75,56,88,4.4,18,-3.75,-138.0,0.0,-937.2
0:46:3,59.75,56,88,4.4,18,-3.75,-155.5,-0.25,-1018.7
0:46:8,59.0,56,88,4.4,18,-3.0,-171.0,0.25,-1011.9
0:46:13,59.25,56,88,4.4,18,-3.25,-184.75,-0.25,-1103.4
0:46:18,58.25,56,88,4.4,18,-2.25,-197.0,0.25,-1060.3
0:46:23,58.5,56,88,4.4,18,-2.5,-208.0,0.0,-1135.2
0:46:28,58.25,56,88,4.4,18,-2.25,-219.5,0.0,-1163.8
0:46:33,58.0,56,88,4.4,18,-2.0,-230.0,0.0,-1188.0
0:46:38,58.0,56,88,4.4,18,-2.0,-239.25,-0.5,-1237.7
0:46:43,57.75,56,88,4.4,18,-1.75,-247.75,0.0,-1244.1
0:46:48,57.75,56,88,4.4,18,-1.75,-256.25,0.0,-1281.5
0:46:53,57.75,56,88,4.4,18,-1.75,-265.25,0.0,-1321.1
0:46:58,57.75,56,88,4.4,18,-1.75,-273.5,0.25,-1352.9
0:47:3,57.5,56,88,4.4,18,-1.5,-281.25,0.0,-1369.5
0:47:8,57.5,56,88,4.4,18,-1.5,-289.0,0.25,-1399.1
0:47:13,57.5,56,88,4.4,18,-1.5,-295.5,-0.25,-1436.7
0:47:18,57.5,56,88,4.4,18,-1.5,-303.0,0.0,-1465.2
0:47:23,57.75,56,88,4.4,18,-1.75,-310.75,-0.25,-1525.8
0:47:28,56.75,56,88,4.4,18,-0.75,-316.5,0.75,-1445.1
0:47:33,57.5,56,88,4.4,18,-1.5,-323.5,-0.25,-1559.9
0:47:38,57.5,56,88,4.4,18,-1.5,-329.5,-0.5,-1590.8
0:47:43,57.25,56,88,4.4,18,-1.25,-335.25,-0.25,-1589.6
0:47:48,57.0,56,88,4.4,18,-1.0,-340.5,0.25,-1581.7
0:47:53,57.25,56,88,4.4,18,-1.25,-345.0,-0.75,-1641.5
0:47:58,57.0,56,88,4.4,18,-1.0,-350.0,0.0,-1628.0
0:48:3,57.0,56,88,4.4,18,-1.0,-354.5,-0.5,-1656.8
0:48:8,57.0,56,88,4.4,18,-1.0,-358.25,-0.75,-1677.8
0:48:13,56.5,56,88,4.4,18,-0.5,-362.0,0.5,-1627.8
0:48:18,56.25,56,88,4.4,18,-0.25,-364.0,0.25,-1619.1
0:48:23,56.75,56,88,4.4,18,-0.75,-367.0,0.0,-1680.8
0:48:28,56.75,56,88,4.4,18,-0.75,-370.25,-0.25,-1699.6
0:48:33,56.75,56,88,4.4,18,-0.75,-373.5,-0.5,-1718.4
0:48:38,57.0,56,88,4.4,18,-1.0,-376.25,-0.25,-1748.0
0:48:43,56.5,56,88,4.4,18,-0.5,-378.25,-0.25,-1712.8
0:48:48,56.25,56,88,4.4,18,-0.25,-380.75,0.75,-1683.8
0:48:53,56.0,56,88,4.4,18,0.0,-381.75,-0.25,-1684.2
0:48:58,56.5,56,88,4.4,18,-0.5,-384.25,0.25,-1730.2
0:49:3,56.25,56,88,4.4,18,-0.25,-385.5,0.5,-1709.2
0:49:8,56.5,56,88,4.4,18,-0.5,-387.0,-0.25,-1751.3
0:49:13,56.5,56,88,4.4,18,-0.5,-388.25,-0.25,-1756.8
0:49:18,56.25,56,88,4.4,18,-0.25,-389.25,-0.25,-1739.2
0:49:23,56.25,56,88,4.4,18,-0.25,-390.0,-0.25,-1742.5
0:49:28,56.25,56,88,4.4,18,-0.25,-390.25,-0.5,-1748.1
0:49:33,56.0,56,88,4.4,18,0.0,-389.75,-0.5,-1723.9
0:49:38,55.75,56,88,4.4,18,0.25,-389.5,0.25,-1687.3
0:49:43,56.0,56,88,4.4,18,0.0,-389.25,0.0,-1712.7
0:49:48,55.75,56,88,4.4,18,0.25,-388.0,-0.25,-1689.7
0:49:53,55.75,56,88,4.4,18,0.25,-387.0,0.0,-1680.8
0:49:58,55.75,56,88,4.4,18,0.25,-384.75,-0.5,-1679.9
0:50:3,56.0,56,88,4.4,18,0.0,-383.25,-0.25,-1690.8
0:50:8,56.0,56,88,4.4,18,0.0,-382.0,0.0,-1680.8
0:50:13,54.75,56,88,4.4,18,1.25,-378.75,0.75,-1543.0
0:50:18,55.5,56,88,4.4,18,0.5,-376.0,0.25,-1605.9
0:50:23,55.25,56,88,4.4,18,0.75,-373.5,0.0,-1577.4
0:50:28,55.5,56,88,4.4,18,0.5,-371.0,0.0,-1588.4
0:50:33,54.75,56,88,4.4,18,1.25,-367.75,1.0,-1490.1
0:50:38,55.25,56,88,4.4,18,0.75,-365.0,0.25,-1535.5
0:50:43,55.5,56,88,4.4,18,0.5,-362.0,-0.25,-1553.3
0:50:48,55.75,56,88,4.4,18,0.25,-359.75,0.0,-1560.9
0:50:53,55.0,56,88,4.4,18,1.0,-356.25,0.5,-1470.5
0:50:58,55.0,56,88,4.4,18,1.0,-352.75,0.5,-1455.1
0:51:3,54.75,56,88,4.4,18,1.25,-349.25,0.75,-1413.2
0:51:8,55.5,56,88,4.4,18,0.5,-345.75,-0.25,-1481.8
0:51:13,55.25,56,88,4.4,18,0.75,-340.75,-0.25,-1437.8
0:51:18,55.0,56,88,4.4,18,1.0,-336.0,0.0,-1390.4
0:51:23,55.0,56,88,4.4,18,1.0,-331.5,0.25,-1366.1
0:51:28,54.25,56,88,4.4,18,1.75,-326.0,0.75,-1266.9
0:51:33,54.75,56,88,4.4,18,1.25,-320.5,0.25,-1295.7
0:51:38,55.0,56,88,4.4,18,1.0,-316.25,0.25,-1299.0
0:51:43,54.75,56,88,4.4,18,1.25,-310.75,0.5,-1248.3
0:51:48,54.75,56,88,4.4,18,1.25,-305.75,0.25,-1230.8
0:51:53,55.0,56,88,4.4,18,1.0,-300.25,-0.25,-1237.6
0:51:58,54.5,56,88,4.4,18,1.5,-294.25,0.25,-1158.2
0:52:3,55.0,56,88,4.4,18,1.0,-287.5,0.0,-1177.0
0:52:8,54.75,56,88,4.4,18,1.25,-279.75,-0.25,-1125.4
0:52:13,54.5,56,88,4.4,18,1.5,-273.75,0.5,-1063.5
0:52:18,54.75,56,88,4.4,18,1.25,-267.0,-0.25,-1069.3
0:52:23,54.25,56,88,4.4,18,1.75,-259.75,0.25,-984.4
0:52:28,54.5,56,88,4.4,18,1.5,-251.25,0.0,-973.5
0:52:33,54.75,56,88,4.4,18,1.25,-244.25,0.0,-964.7
0:52:38,54.75,56,88,4.4,18,1.25,-236.75,-0.5,-940.7001
0:52:43,54.5,56,88,4.4,18,1.5,-228.75,0.0,-874.5
0:52:48,54.25,56,88,4.4,18,1.75,-221.25,0.25,-815.0
0:52:53,53.75,56,88,4.4,18,2.25,-212.5,0.75,-723.5
0:52:58,54.0,56,88,4.4,18,2.0,-203.0,0.0,-717.2
0:53:3,54.25,56,88,4.4,18,1.75,-195.25,0.5,-696.1
0:53:8,54.0,56,88,4.4,18,2.0,-186.25,-0.25,-648.0
0:53:13,54.5,56,88,4.4,18,1.5,-177.25,-0.5,-656.9
0:53:18,54.25,56,88,4.4,18,1.75,-168.0,-0.25,-589.7
0:53:23,53.75,56,88,4.4,18,2.25,-157.5,0.0,-495.0
0:53:28,54.0,56,88,4.4,18,2.0,-148.5,0.25,-472.9
0:53:33,54.0,56,88,4.4,18,2.0,-138.75,0.0,-434.5
0:53:38,54.5,56,88,4.4,18,1.5,-129.0,-0.75,-449.1
0:53:43,54.0,56,88,4.4,18,2.0,-119.25,0.25,-344.2
0:53:48,54.0,56,88,4.4,18,2.0,-109.75,0.0,-306.9
0:53:53,54.0,56,88,4.4,18,2.0,-100.25,0.25,-260.6
0:53:58,54.25,56,88,4.4,18,1.75,-90.25001,-0.5,-252.1
0:54:3,54.25,56,88,4.4,18,1.75,-80.0,-0.5,-207.0
0:54:8,53.75,56,88,4.4,18,2.25,-69.0,0.25,-101.1
0:54:13,53.5,56,88,4.4,18,2.5,-58.0,0.25,-30.70001
0:54:18,53.5,56,88,4.4,18,2.5,-45.75,0.25,23.2
0:54:23,53.75,56,88,4.4,18,2.25,-34.75,0.0,45.09999
0:54:28,54.5,56,88,4.4,18,1.5,-24.75,-0.25,18.6
0:54:33,58.0,56,88,4.4,18,-2.0,-27.5,-0.75,-310.5
0:54:38,59.5,56,88,4.4,18,-3.5,-43.25,0.0,-498.3
0:54:43,59.0,56,88,4.4,18,-3.0,-59.75,0.25,-522.4
0:54:48,58.5,56,88,4.4,18,-2.5,-72.5,-0.5,-548.0
0:54:53,58.5,56,88,4.4,18,-2.5,-84.75,0.0,-592.9
0:54:58,58.5,56,88,4.4,18,-2.5,-97.25,-0.25,-652.4
0:55:3,58.75,56,88,4.4,18,-2.75,-109.5,0.0,-723.8
0:55:8,57.75,56,88,4.4,18,-1.75,-121.5,1.0,-670.6
0:55:13,58.0,56,88,4.4,18,-2.0,-132.25,-0.25,-762.4
0:55:18,58.0,56,88,4.4,18,-2.0,-142.5,0.0,-803.0
0:55:23,57.5,56,88,4.4,18,-1.5,-150.75,0.25,-790.8
0:55:28,57.5,56,88,4.4,18,-1.5,-159.0,0.25,-827.1
0:55:33,57.25,56,88,4.4,18,-1.25,-165.5,-0.25,-842.7
0:55:38,57.0,56,88,4.4,18,-1.0,-171.0,0.25,-835.9
0:55:43,57.0,56,88,4.4,18,-1.0,-176.0,0.25,-857.9
0:55:48,56.5,56,88,4.4,18,-0.5,-180.0,0.0,-836.0
0:55:53,57.0,56,88,4.4,18,-1.0,-183.0,-0.25,-897.7
0:55:58,56.5,56,88,4.4,18,-0.5,-186.5,0.25,-860.1
0:56:3,56.75,56,88,4.4,18,-0.75,-189.75,-0.25,-905.4
0:56:8,56.25,56,88,4.4,18,-0.25,-192.75,0.25,-865.6
0:56:13,56.25,56,88,4.4,18,-0.25,-195.75,0.5,-874.3
0:56:18,56.25,56,88,4.4,18,-0.25,-199.0,0.0,-897.6
0:56:23,56.25,56,88,4.4,18,-0.25,-202.0,0.75,-897.3001
0:56:28,56.75,56,88,4.4,18,-0.75,-205.0,0.0,-967.9999
0:56:33,56.25,56,88,4.4,18,-0.25,-206.75,-0.25,-936.2
0:56:38,56.5,56,88,4.4,18,-0.5,-208.25,-0.5,-969.3
0:56:43,55.75,56,88,4.4,18,0.25,-209.5,0.75,-886.3
0:56:48,56.5,56,88,4.4,18,-0.5,-211.5,-0.25,-979.1
0:56:53,56.5,56,88,4.4,18,-0.5,-212.5,-0.25,-983.5
0:56:58,56.25,56,88,4.4,18,-0.25,-214.5,0.25,-961.3
0:57:3,56.25,56,88,4.4,18,-0.25,-216.0,0.25,-967.9
0:57:8,56.5,56,88,4.4,18,-0.5,-218.5,-0.25,-1009.9
0:57:13,56.0,56,88,4.4,18,0.0,-218.5,-0.5,-970.4
0:57:18,56.0,56,88,4.4,18,0.0,-219.0,0.25,-959.1001
0:57:23,56.25,56,88,4.4,18,-0.25,-219.75,0.0,-988.9
0:57:28,56.25,56,88,4.4,18,-0.25,-220.25,-0.5,-1000.1
0:57:33,56.0,56,88,4.4,18,0.0,-219.5,-0.25,-970.3
0:57:38,55.75,56,88,4.4,18,0.25,-219.0,-0.25,-946.1
0:57:43,55.25,56,88,4.4,18,0.75,-218.0,1.0,-875.2
0:57:48,55.5,56,88,4.4,18,0.5,-215.5,0.0,-904.2
0:57:53,56.0,56,88,4.4,18,0.0,-214.75,0.0,-944.9
0:57:58,55.5,56,88,4.4,18,0.5,-213.5,0.5,-886.4
0:58:3,55.75,56,88,4.4,18,0.25,-212.0,-0.25,-915.3
0:58:8,55.75,56,88,4.4,18,0.25,-209.5,-0.5,-908.8
0:58:13,55.75,56,88,4.4,18,0.25,-207.75,0.25,-887.6
0:58:18,56.0,56,88,4.4,18,0.0,-204.75,-0.25,-905.4
0:58:23,55.75,56,88,4.4,18,0.25,-203.25,0.0,-872.3001
0:58:28,55.0,56,88,4.4,18,1.0,-199.5,0.25,-785.3
0:58:33,55.5,56,88,4.4,18,0.5,-196.0,0.0,-818.4
0:58:38,55.5,56,88,4.4,18,0.5,-193.0,-0.75,-818.7
0:58:43,55.0,56,88,4.4,18,1.0,-190.0,0.75,-734.5
0:58:48,55.0,56,88,4.4,18,1.0,-186.5,0.5,-723.6
0:58:53,55.5,56,88,4.4,18,0.5,-183.75,0.0,-764.5
0:58:58,55.5,56,88,4.4,18,0.5,-180.0,-0.5,-757.0
0:59:3,54.75,56,88,4.4,18,1.25,-176.0,0.5,-655.4
0:59:8,55.25,56,88,4.4,18,0.75,-172.25,0.0,-691.9
0:59:13,55.0,56,88,4.4,18,1.0,-167.75,0.25,-645.6
0:59:18,55.25,56,88,4.4,18,0.75,-163.75,-0.5,-663.5
0:59:23,55.0,56,88,4.4,18,1.0,-159.25,0.25,-608.2
0:59:28,55.0,56,88,4.4,18,1.0,-154.5,0.25,-587.3
